TerrainHeight vs Latitude A Craters both,0.768076797555466,0.58994196694306
Titanium Abundance vs Longitude All Craters maria,-0.766986978658088,0.588269025431063
FeO Abundance vs Orthopyroxene Abundance C Craters maria,0.766387325565318,0.587349532787161
Orthopyroxene Abundance vs FeO Abundance C Craters maria,0.766387325565318,0.587349532787161
Orthopyroxene Abundance vs Plagioclase Abundance C Craters maria,-0.758960361132517,0.5760208297704
Plagioclase Abundance vs Orthopyroxene Abundance C Craters maria,-0.758960361132517,0.5760208297704
Orthopyroxene Abundance vs Latitude C Craters highlands,-0.754637245320107,0.569477372024319
Iron Abundance vs Longitude C Craters maria,-0.743740156183106,0.553149419919272
Orthopyroxene Abundance vs Plagioclase Abundance A Craters highlands,-0.731945458664981,0.535744154460289
Plagioclase Abundance vs Orthopyroxene Abundance A Craters highlands,-0.731945458664981,0.535744154460289
Orthopyroxene Abundance vs Plagioclase Abundance A Craters both,-0.731945458664981,0.535744154460289
Plagioclase Abundance vs Orthopyroxene Abundance A Craters both,-0.731945458664981,0.535744154460289
Titanium Abundance vs Latitude D Craters maria,0.728597869966946,0.530854856120371
Orthopyroxene Abundance vs Plagioclase Abundance D Craters both,-0.727817203518685,0.529717881737758
Plagioclase Abundance vs Orthopyroxene Abundance D Craters both,-0.727817203518685,0.529717881737758
Iron Abundance vs Plagioclase Abundance All Craters maria,-0.724994301797407,0.52561673763871
Plagioclase Abundance vs Iron Abundance All Craters maria,-0.724994301797407,0.52561673763871
Plagioclase Abundance vs Latitude All Craters maria,-0.718523549645315,0.516276091394903
Orthopyroxene Abundance vs Plagioclase Abundance C Craters highlands,-0.716606321002089,0.513524619300149
Plagioclase Abundance vs Orthopyroxene Abundance C Craters highlands,-0.716606321002089,0.513524619300149
FeO Abundance vs Latitude All Craters maria,0.714943314101971,0.511143942379109
Clinopyroxene Abundance vs Iron Abundance C Craters both,0.702626843026339,0.493684480541159
Iron Abundance vs Clinopyroxene Abundance C Craters both,0.702626843026339,0.493684480541159
